  3.3815838E-02  -1.570796       3.382536     -5.0824167E-12 -4.0836312E-09
  1.9640576E-19  1.5832484E-07  8.0092377E-11 -5.5342753E-09 -1.5484821E-21
  0.5309308     -3.6322635E-13 -1.2778542E-14 -9.3906002E-27  0.3074392    
  -1.570796       3.378681      1.6158880E-08 -2.9274547E-08  1.6447347E-16
  5.9201915E-07 -2.1918822E-09 -5.7543366E-09  1.4975543E-18  0.5318987    
  2.7248070E-09  7.8387639E-15  4.8677640E-24  0.8551666      -1.570796    
   3.389767      5.7957226E-07 -1.3495871E-08  2.3019781E-15  6.9283615E-08
  1.7316779E-09 -5.1114708E-09  8.8384161E-16  0.5319587      1.1094507E-07
 -2.7556646E-15 -7.4850152E-24   1.671077      -1.570794       3.399329    
  6.1115052E-06 -7.0325488E-09 -5.6010752E-14 -6.9837074E-07  2.6135240E-08
 -1.2030038E-09  7.7195195E-15  0.5339888      1.1569180E-06  1.8362215E-15
  1.5561335E-23   2.738749      -1.570785       3.400027      3.5345132E-05
 -5.4271453E-08  2.0294877E-13  1.2818766E-07  1.0477379E-09 -4.4665391E-10
  3.7234105E-14  0.5354599      6.7002406E-06  3.5758813E-15  1.0655120E-22
   4.073682      -1.570759       3.424418      1.4350335E-04 -3.6700789E-09
  1.2754242E-12  1.1014431E-06  5.1280949E-08 -4.9300302E-09 -2.1488367E-13
  0.5371307      2.7165519E-05 -8.3554167E-15 -2.8020743E-22   5.636560    
  -1.570695       3.440813      4.5925693E-04 -7.5008217E-08  5.6123994E-12
  7.8139840E-07 -1.3154931E-08 -3.9173051E-09 -4.7983839E-13  0.5386295    
  8.6793276E-05 -3.5471247E-15 -7.0194030E-23   7.375690      -1.570560    
   3.440620      1.2396431E-03  1.6240483E-08 -2.5959679E-11  2.5056086E-06
  2.3480970E-07 -2.0781092E-09  3.0198066E-13  0.5415757      2.3385444E-04
 -7.0726891E-15  2.5394445E-22   9.388937      -1.570307       3.478166    
  2.9523664E-03  7.4187105E-09  3.6152414E-11  6.5277868E-07  9.1269612E-08
  2.9526468E-09 -4.1247006E-12  0.5449922      5.5583467E-04 -2.2192865E-15
 -8.3313631E-21   11.47166      -1.569857       3.482654      6.3556666E-03
 -1.3009259E-08  5.7610805E-11  9.3502820E-07 -2.7520582E-07 -6.5425576E-10
 -9.7699626E-13  0.5483124      1.1936899E-03  7.1531221E-15  9.0791344E-21
   13.82219      -1.569130       3.526329      1.2657024E-02  2.2619757E-08
  1.6669333E-10  9.2323739E-07  9.6391886E-08 -1.3897150E-10 -1.7408297E-12
  0.5527699      2.3717131E-03  3.7023492E-15  2.0414818E-20   16.12637    
  -1.567979       3.536982      2.3570901E-02  7.3309430E-09  1.8656010E-10
  3.1679699E-07  2.9336661E-08 -4.7619803E-10 -3.1647573E-11  0.5580349    
  4.4032545E-03  1.7810716E-15 -4.2411204E-20   18.65007      -1.566296    
   3.580970      4.1593023E-02 -2.2636401E-08 -1.6518698E-10 -7.1200617E-07
  9.2759728E-07 -3.0349032E-09 -6.4190431E-11  0.5629695      7.7497754E-03
 -3.5671230E-15 -1.3518116E-19   21.21834      -1.563900       3.630048    
  7.0041776E-02 -1.6929452E-08  5.1022653E-10 -3.6022798E-06  1.0505319E-06
 -2.0067699E-09  1.8758328E-11  0.5705445      1.3009184E-02  8.5062674E-15
  2.8799120E-19   23.56854      -1.560524       3.653751      0.1131533    
  2.0869580E-08 -7.5124262E-10 -7.4058780E-06  7.8231096E-07  6.0223644E-09
  7.9978690E-11  0.5775518      2.0934300E-02  4.0782193E-15  1.2361387E-20
   26.02058      -1.556108       3.705762      0.1764184      3.3458214E-08
