           6
  3.3686278E-04  3.5728168E-04  3.7770075E-04  3.9811985E-04  3.3415027E-04
  3.5440471E-04  3.7465923E-04  3.9491459E-04  3.2874802E-04  3.4867608E-04
  3.6860345E-04  3.8852979E-04  3.2069799E-04  3.4013696E-04  3.5957602E-04
  3.7901592E-04  3.1006770E-04  3.2886173E-04  3.4765672E-04  3.6645081E-04
  2.9693835E-04  3.1493788E-04  3.3293662E-04  3.5093623E-04  2.8142010E-04
  2.9847817E-04  3.1553730E-04  3.3259552E-04  2.6363571E-04  2.7961578E-04
  2.9559591E-04  3.1157699E-04  2.4372783E-04  2.5850211E-04  2.7327571E-04
  2.8804835E-04  2.2185805E-04  2.3530594E-04  2.4875454E-04  2.6220235E-04
  1.9820241E-04  2.1021607E-04  2.2222988E-04  2.3424451E-04  1.7294982E-04
  1.8343325E-04  1.9391756E-04  2.0440183E-04  1.4630704E-04  1.5517593E-04
  1.6404409E-04  1.7291223E-04  1.1848557E-04  1.2566743E-04  1.3284854E-04
  1.4002962E-04  8.9707617E-05  9.5144904E-05  1.0058301E-04  1.0602112E-04
  6.0210572E-05  6.3860163E-05  6.7509012E-05  7.1158611E-05  3.0226809E-05
  3.2059103E-05  3.3891280E-05  3.5723577E-05  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00 -3.0226802E-05 -3.2059095E-05 -3.3891280E-05
 -3.5723580E-05 -6.0210572E-05 -6.3860156E-05 -6.7509012E-05 -7.1158618E-05
 -8.9707602E-05 -9.5144896E-05 -1.0058303E-04 -1.0602113E-04 -1.1848556E-04
 -1.2566743E-04 -1.3284854E-04 -1.4002962E-04 -1.4630702E-04 -1.5517592E-04
 -1.6404409E-04 -1.7291220E-04 -1.7294982E-04 -1.8343325E-04 -1.9391754E-04
 -2.0440183E-04 -1.9820241E-04 -2.1021607E-04 -2.2222992E-04 -2.3424451E-04
 -2.2185806E-04 -2.3530594E-04 -2.4875454E-04 -2.6220235E-04 -2.4372785E-04
 -2.5850211E-04 -2.7327571E-04 -2.8804835E-04 -2.6363571E-04 -2.7961578E-04
 -2.9559591E-04 -3.1157699E-04 -2.8142010E-04 -2.9847817E-04 -3.1553730E-04
 -3.3259552E-04 -2.9693835E-04 -3.1493790E-04 -3.3293659E-04 -3.5093623E-04
 -3.1006767E-04 -3.2886173E-04 -3.4765672E-04 -3.6645087E-04 -3.2069799E-04
 -3.4013696E-04 -3.5957599E-04 -3.7901590E-04 -3.2874802E-04 -3.4867608E-04
